family,n_train,oracle_auc,gate_auc,cv_auc,k4_auc,oracle_K,gate_K,cv_K
cross,200,0.894215205481653,0.860840502699055,0.894215205481653,0.850776781697834,3,5,3.0
cross,1000,0.798936778243892,0.789734434791835,0.525960447990519,0.761495296980398,3,5,1.0
cross,1000,0.921267924392201,0.921267924392201,0.921267924392201,0.888551431597023,5,5,5.0
cross,500,0.80827473737716,0.781354383501961,0.781354383501961,0.80827473737716,4,5,5.0
cross,500,0.905099626125347,0.832426985781495,0.832426985781495,0.801841403096439,2,5,5.0
cross,300,0.536582778126964,0.520253928346952,0.484812570710245,0.536582778126964,4,5,1.0
cross,300,0.651116782509781,0.651116782509781,0.651116782509781,0.601569629860918,5,5,5.0
cross,1000,0.977945907178039,0.977945907178039,0.977945907178039,0.975384707334137,5,5,5.0
cross,1000,0.926470405466631,0.824557468881309,0.824557468881309,0.780143354435028,3,5,5.0
cross,200,0.53322629544969,0.53322629544969,0.53322629544969,,1,1,1.0
cross,500,0.91373437744487,0.91373437744487,0.560375262556332,0.883380948384042,5,5,1.0
cross,500,0.827567692031821,0.827567692031821,0.543665130249087,0.6802901465506,5,5,1.0
cross,500,0.744263989828496,0.722663080970945,0.744263989828496,0.719270407181017,3,5,3.0
cross,1000,0.991289639892519,0.991289639892519,0.979375314684375,0.989090597049954,1,1,3.0
cross,1000,0.962508749130256,0.931847247681287,0.912860730388249,0.905797843139079,2,1,5.0
cross,500,0.676133696173637,0.669178400934427,0.676133696173637,0.673263436237391,5,1,5.0
cross,300,0.514561904761905,0.514427568922306,0.514561904761905,0.514561904761905,2,1,3.0
cross,300,0.516906943773256,0.516906943773256,0.515440668113432,0.515440668113432,1,1,5.0
cross,500,0.914946679218243,0.914946679218243,0.914946679218243,0.914946679218243,1,1,5.0
cross,500,0.974772629627663,0.974772629627663,0.973177175104151,0.973177175104151,1,1,2.0
cross,500,0.914072021938546,0.914072021938546,0.914072021938546,0.90454206491757,1,1,1.0
cross,500,0.76826811348344,0.692543929444663,0.76826811348344,0.76826811348344,2,1,5.0
cross,500,0.576155833022027,0.524033054275553,0.572074124743735,0.576155833022027,4,1,5.0
cross,500,0.9483424810764,0.9483424810764,0.910596514369106,0.910596514369106,1,1,4.0
cross,500,0.525407843731771,0.518226842337236,0.516146083806629,0.516146083806629,2,1,4.0
cross,200,0.531682302061506,0.445057648058834,0.531682302061506,0.478491861603144,3,5,3.0
cross,500,0.906999056492511,0.872022054487558,0.904548885481778,0.904548885481778,2,1,4.0
cross,500,0.745672115798999,0.745672115798999,0.745672115798999,0.70384761479943,5,5,5.0
cross,500,0.803946053658879,0.632765652614355,0.803946053658879,0.803946053658879,4,5,4.0
cross,1000,0.989311144859532,0.97271386726185,0.962714728781571,0.962714728781571,3,5,4.0
cross,1000,0.993232485674934,0.990103959620782,0.990103959620782,0.99152743144648,3,5,5.0
cross,200,0.801855638645042,0.801855638645042,0.726569259802722,0.773374421840873,5,5,2.0
cross,200,0.482417493943832,0.476826557660734,0.477483385665557,0.477483385665557,5,1,3.0
cross,500,0.806491820545282,0.806491820545282,0.700421074902349,0.700421074902349,5,5,4.0
cross,1000,0.897420218289222,0.897420218289222,0.517911695097371,0.535293669131007,5,5,2.0
cross,500,0.963493058388509,0.963493058388509,0.880597503089323,0.880597503089323,5,5,4.0
cross,1000,0.52599520222948,0.484471229626741,0.52599520222948,0.515906579567429,2,5,2.0
cross,1000,0.950680479340891,0.8893185581272,0.837957241055877,0.950680479340891,4,5,2.0
cross,500,0.572179232005511,0.572179232005511,0.568023227965688,0.568023227965688,1,1,4.0
cross,500,0.633837193903164,0.504316898321389,0.595323890567398,0.526674941149537,1,5,2.0
cross,500,0.826185803293052,0.733842779303574,0.826185803293052,0.817189364319358,3,5,3.0
cross,1000,0.970527976190476,0.970527976190476,0.922222023809524,0.922222023809524,1,1,4.0
cross,200,0.642799193881769,0.634251756924349,0.633987184787102,0.602448325754444,2,1,5.0
cross,500,0.500906154323199,0.500906154323199,0.498668866323673,0.4990963544097,1,1,5.0
cross,500,0.490151236001858,0.490151236001858,0.482663531937391,0.482663531937391,1,1,3.0
cross,500,0.523816182654554,0.500576885101128,0.5202461109123,0.523816182654554,4,5,3.0
cross,300,0.808593733974951,0.506515144056219,0.808593733974951,0.767085522996074,2,5,2.0
cross,300,0.828757729095895,0.483232366163319,0.483232366163319,0.828757729095895,4,5,5.0
cross,1000,0.994294106317411,0.935748507318952,0.994294106317411,0.978175056978685,3,1,3.0
cross,500,0.44977144891087,0.44977144891087,,,1,1,2.0
cross,500,0.906394311267081,0.906394311267081,,,1,1,3.0
cross,500,0.754258180317105,0.754258180317105,0.526036618108521,0.751439899089204,5,5,1.0
cross,500,0.620225828129813,0.620225828129813,0.614523622850423,0.614523622850423,1,1,4.0
cross,500,0.698483936664661,0.659428050741712,0.659428050741712,0.697865135303298,2,5,5.0
cross,200,0.891894952902351,0.881379440125176,0.891894952902351,0.883276936962681,2,1,2.0
cross,500,0.767783196308849,0.725423839175865,0.717517657823761,0.764240779263209,3,1,5.0
cross,200,0.556250541391159,0.556250541391159,0.547336664865467,0.529830137234925,5,5,3.0
cross,500,0.839823311319662,0.836451743714517,0.836338199513382,0.839823311319662,4,1,3.0
cross,1000,0.558360235055044,0.543568288370456,0.543568288370456,0.522351930523554,3,5,5.0
cross,1000,0.862375560995512,0.831232150142799,0.861302019583843,0.859603223174215,3,1,5.0
cross,1000,0.66459142640835,0.66459142640835,0.561727150120595,0.561727150120595,5,5,4.0
cross,500,0.845173173554956,0.82395106992252,0.845173173554956,0.750359101492693,2,5,2.0
cross,500,0.820797417362215,0.812721499072602,0.820797417362215,0.820797417362215,2,1,4.0
cross,300,0.471702257549571,0.437977197635616,0.466524495629684,0.466524495629684,3,1,4.0
cross,300,0.591300724484656,0.550110274537759,0.550110274537759,0.554625298349024,1,5,5.0
cross,300,0.581840104166667,0.5288890625,0.581840104166667,0.581840104166667,4,5,4.0
cross,500,0.596809124118381,0.49416279233709,0.587218930534802,0.587218930534802,2,5,4.0
cross,1000,0.957351111000579,0.957351111000579,0.957351111000579,0.948369016124871,5,5,5.0
cross,500,0.47789307129782,0.47789307129782,,,1,1,5.0
cross,300,0.680459398327208,0.680459398327208,0.671704311361311,0.671704311361311,1,1,4.0
cross,300,0.501687749292331,0.489330187693001,0.491934186824498,0.501687749292331,4,5,1.0
cross,300,0.603877326110392,0.525793287349143,0.557953693499453,0.603877326110392,4,5,2.0
cross,1000,0.790736360551227,0.534072349338853,0.790736360551227,0.772260960413226,3,5,3.0
cross,300,0.523652047733003,0.518621903948756,0.518621903948756,0.515065879400812,1,5,5.0
cross,300,0.869693772021598,0.806375791174125,0.806375791174125,0.869693772021598,4,5,5.0
cross,500,0.613970402690414,0.51545588849279,0.51545588849279,0.560918567253474,2,5,5.0
cross,500,0.586773680036857,0.586773680036857,,,1,1,3.0
cross,300,0.918479564789656,0.918479564789656,0.918479564789656,0.915071878813342,5,5,5.0
cross,300,0.528978100309574,0.488752757365855,0.528978100309574,0.487312019070902,2,5,2.0
cross,300,0.679837336693175,0.670431811921116,0.679837336693175,0.543046843600269,1,5,1.0
cross,300,0.881439964861295,0.881439964861295,0.85875825192967,0.85875825192967,1,1,2.0
cross,500,0.515756305791583,0.493270501152546,0.514733492541403,0.514733492541403,5,1,3.0
cross,1000,0.963048220868126,0.963048220868126,0.955118232653778,0.955118232653778,1,1,4.0
cross,500,0.578460616626,0.51286757128739,0.578460616626,0.504574376854256,3,5,3.0
cross,1000,0.926515020362401,0.926472770440718,0.917711579363902,0.926515020362401,2,1,5.0
cross,1000,0.606739191501315,0.606739191501315,0.521565412804208,0.545011363926556,5,5,1.0
cross,500,0.880906732762527,0.845249578079898,0.873355582011872,0.880906732762527,4,5,3.0
cross,500,0.870149317073394,0.866139388600608,0.82802098101019,0.833914291219908,2,1,5.0
cross,300,0.488751644870563,0.482151586051698,0.488751644870563,0.488751644870563,2,1,5.0
cross,300,0.670765566628596,0.670765566628596,0.648034526991666,0.648034526991666,1,1,3.0
cross,500,0.652449849772543,0.652449849772543,0.471110639536434,0.471110639536434,5,5,4.0
cross,500,0.879036273388595,0.861714432364222,0.864642109109918,0.879036273388595,4,5,2.0
cross,300,0.617839167307323,0.514605956499455,0.617839167307323,0.509146866391185,2,5,2.0
enclave,1000,0.880269216258653,0.854401858955178,0.880269216258653,0.880269216258653,4,5,4.0
enclave,500,0.843130001152529,0.789502416194679,0.789502416194679,0.843130001152529,4,5,5.0
enclave,500,0.857599049136508,0.857387940182715,0.748552285678184,0.825516138277906,2,1,5.0
enclave,300,0.549844578149269,0.506842864806008,0.502904276953131,0.502904276953131,1,5,4.0
enclave,500,0.825857494588663,0.825857494588663,0.78603980612685,0.78603980612685,1,1,3.0
enclave,500,0.704789631324298,0.704789631324298,0.680250324374795,0.680250324374795,1,1,4.0
enclave,1000,0.891314197582726,0.885221503414669,0.886600773751655,0.886600773751655,3,5,4.0
enclave,200,0.79462828401905,0.737720298097313,0.573508087395711,0.573508087395711,3,1,4.0
enclave,300,0.675362008516906,0.580558401639344,0.675362008516906,0.675362008516906,2,1,3.0
enclave,500,0.73857892145876,0.73857892145876,0.736183041431865,0.736183041431865,1,1,4.0
enclave,500,0.776334942158891,0.776334942158891,0.702468398069409,0.771816440664981,5,5,3.0
enclave,500,0.812563826861044,0.812563826861044,0.812563826861044,0.801087744742567,1,1,1.0
enclave,500,0.649917560967506,0.577676465213635,0.577477116419696,0.649917560967506,4,1,2.0
enclave,500,0.696135883964255,0.679436150539478,0.652931715103344,0.638555839956891,2,1,5.0
enclave,1000,0.78818684324371,0.786655645657492,0.787246343644702,0.78818684324371,2,1,5.0
enclave,1000,0.735091854746372,0.699645967613262,0.614865848016947,0.735091854746372,4,5,1.0
enclave,1000,0.938708170921178,0.897993974598078,0.897993974598078,0.905986127941606,1,5,5.0
enclave,200,0.699096848754269,0.584264051991835,0.699096848754269,0.57963670124568,3,5,3.0
enclave,500,0.5938435913127,0.55051600601416,0.5938435913127,0.5938435913127,2,1,3.0
enclave,300,0.62701530118545,0.62701530118545,0.62701530118545,0.604032803906651,5,5,5.0
enclave,1000,0.878878878878879,0.878878878878879,0.878878878878879,0.878878878878879,1,1,3.0
enclave,1000,0.848760886270492,0.848760886270492,,,1,1,3.0
enclave,500,0.789575925886965,0.789575925886965,0.597722689252428,0.672497447780947,5,5,3.0
enclave,300,0.614965995930726,0.614965995930726,,,1,1,2.0
enclave,300,0.558840361930511,0.558840361930511,0.54932640934035,0.54932640934035,1,1,4.0
enclave,1000,0.703390878313175,0.692566766115543,0.695226051852805,0.695226051852805,5,1,4.0
enclave,500,0.686166634633865,0.512783590396566,0.525002602665129,0.667971502818887,3,5,1.0
enclave,200,0.754856581807981,0.749761909843872,0.749761909843872,0.720650369814742,3,5,5.0
enclave,1000,0.738508342062699,0.738508342062699,0.586606343740342,0.564838115420274,5,5,3.0
enclave,1000,0.874415053346733,0.784621663381963,0.784621663381963,0.838917162216839,3,5,5.0
enclave,500,0.533218455676037,0.499114401335303,0.499114401335303,0.533218455676037,2,1,1.0
enclave,200,0.825993405465843,0.753129503489783,0.713684808469486,0.798935713792817,3,5,2.0
enclave,1000,0.897010631444588,0.897010631444588,0.647916925083727,0.812043602127089,5,5,1.0
enclave,300,0.858510922443002,0.79398262772861,0.79398262772861,0.858510922443002,4,5,5.0
enclave,200,0.58403210080252,0.58403210080252,0.543820595514888,0.554680867021676,5,5,3.0
enclave,200,0.520309753169531,0.493744459169678,0.520221200512398,0.520221200512398,5,1,4.0
enclave,500,0.714809653493152,0.714809653493152,,,1,1,5.0
enclave,500,0.92177577059853,0.92177577059853,0.912503978709708,0.912503978709708,1,1,4.0
enclave,1000,0.860118213204313,0.860118213204313,0.854890438007658,0.854890438007658,1,1,4.0
enclave,500,0.700479013220478,0.692493070282237,0.700479013220478,0.700479013220478,2,1,2.0
enclave,500,0.783924651033966,0.770818313639715,0.783924651033966,0.783924651033966,2,1,5.0
enclave,200,0.573342894949246,0.524353615761064,0.524353615761064,0.573342894949246,4,1,1.0
enclave,200,0.572819357961737,0.56837353714355,0.572819357961737,0.572819357961737,2,1,4.0
enclave,1000,0.900161165765705,0.861095764413093,0.863328073061814,0.863328073061814,5,1,4.0
enclave,1000,0.892557470215278,0.892557470215278,0.890940961954251,0.890940961954251,1,1,4.0
enclave,1000,0.911257047806269,0.884623258043577,0.882174463615781,0.911257047806269,4,2,3.0
enclave,500,0.54617173874782,0.54617173874782,0.522796364741836,0.522796364741836,5,5,4.0
enclave,500,0.844200837139732,0.844200837139732,0.839238612969635,0.839238612969635,1,1,4.0
enclave,500,0.685770426065163,0.685770426065163,,,1,1,4.0
enclave,300,0.807625833141806,0.792578462167063,0.735927373017697,0.807625833141806,4,5,3.0
enclave,300,0.79781999794048,0.702174338379158,0.702174338379158,0.79059468643806,2,5,5.0
enclave,500,0.711666311068907,0.678498556072758,0.670691933139608,0.702535962953725,2,5,3.0
enclave,500,0.597126716109831,0.581980246735791,0.586566540258577,0.525306119591654,3,5,1.0
enclave,500,0.671833674110412,0.671833674110412,0.634377038160364,0.634377038160364,1,1,3.0
enclave,500,0.736071334195133,0.736071334195133,0.711958445862186,0.711958445862186,1,1,3.0
enclave,300,0.750652605091923,0.741549759909613,0.738938304892547,0.738938304892547,5,1,4.0
enclave,500,0.572454027422803,0.572454027422803,,,1,1,4.0
enclave,1000,0.912057243258384,0.912057243258384,0.911891217437804,0.911891217437804,1,1,5.0
enclave,1000,0.931843375065206,0.931843375065206,0.859924666634064,0.859924666634064,1,1,4.0
enclave,1000,0.907886201845237,0.907886201845237,0.907886201845237,0.907886201845237,1,1,1.0
enclave,200,0.84371432348311,0.834428414630727,0.84371432348311,0.767072652910803,3,1,3.0
enclave,200,0.662060854682776,0.623849479183086,0.650354041606372,0.650354041606372,3,1,4.0
enclave,300,0.546867907512713,0.546867907512713,0.501892331972244,0.478137728901025,5,5,3.0
enclave,500,0.873540443992095,0.870605523151647,0.870605523151647,0.873540443992095,4,1,1.0
enclave,300,0.852999109088638,0.818821354205917,0.852999109088638,0.835465808308497,2,5,2.0
enclave,300,0.837321580015934,0.620931870165249,0.837321580015934,0.751287810644805,5,1,5.0
enclave,300,0.66507400740074,0.62963196319632,0.642179217921792,0.636345134513451,5,1,3.0
enclave,300,0.614014796947005,0.589805747567844,0.54897213421659,0.582884804627496,3,1,5.0
enclave,500,0.808391940685994,0.808391940685994,0.778335214682888,0.778335214682888,1,1,3.0
enclave,500,0.793527208949564,0.781936303605876,0.792979505696526,0.793527208949564,4,1,3.0
enclave,500,0.770732245484401,0.770732245484401,0.770732245484401,,1,1,1.0
enclave,200,0.741442367256183,0.741442367256183,0.722784594620096,0.722784594620096,5,5,4.0
enclave,500,0.778811054134168,0.747698404746797,0.717052804368705,0.717052804368705,2,5,4.0
enclave,500,0.792874589490969,0.761205870279146,0.792874589490969,0.792874589490969,2,1,5.0
enclave,500,0.877850813350698,0.799533695957507,0.868511453305753,0.873862968921576,3,5,2.0
enclave,500,0.881838840412721,0.881838840412721,0.876837360122584,0.876837360122584,1,1,4.0
enclave,500,0.9077627271735,0.808742668713469,0.808742668713469,0.9077627271735,2,1,1.0
enclave,500,0.877353995837408,0.877353995837408,0.877353995837408,,1,1,1.0
enclave,500,0.867611423929182,0.867611423929182,0.864525930550386,0.864525930550386,1,1,5.0
enclave,500,0.70956420956421,0.692321192321192,0.70956420956421,0.66039366039366,5,1,5.0
enclave,500,0.648824048137774,0.638251374623924,0.648824048137774,0.648824048137774,2,1,4.0
enclave,500,0.776995817194685,0.776995817194685,0.775525031913755,0.775525031913755,1,1,3.0
enclave,500,0.842124056315038,0.842124056315038,0.832792227276546,0.832792227276546,5,5,4.0
enclave,500,0.514649054555687,0.486869023693436,0.505296250567026,0.494548536947081,2,1,5.0
enclave,500,0.533882700488656,0.533882700488656,0.52262249179652,0.52262249179652,1,1,3.0
enclave,500,0.590241738323217,0.583394519824423,0.590241738323217,0.590241738323217,2,1,2.0
enclave,500,0.631053191099381,0.627811992130699,0.631053191099381,0.618061410690356,5,1,5.0
enclave,500,0.724609445727984,0.715409860829313,0.724609445727984,0.713409883591599,1,5,1.0
enclave,500,0.512977635904159,0.512977635904159,0.512977635904159,,1,1,1.0
enclave,200,0.63762345444436,0.58241496693881,0.559824653687533,0.63762345444436,4,5,3.0
enclave,200,0.575280242736566,0.550524464297898,0.550524464297898,0.575280242736566,4,5,5.0
enclave,200,0.592611739105606,0.508918490288544,0.488814818599591,0.592611739105606,4,5,3.0
enclave,200,0.561458561677772,0.561458561677772,0.540303231405381,0.553670577424905,5,5,3.0
enclave,1000,0.888728669548612,0.888316605432838,0.888688114028104,0.888688114028104,5,1,2.0
enclave,300,0.742307529329152,0.728277560524797,0.742307529329152,0.734182738678967,1,5,1.0
enclave,200,0.535041134751773,0.535041134751773,0.528112443584784,0.528112443584784,1,1,4.0
enclave,200,0.586134331823987,0.552658667960392,0.543083752135476,0.525190845233949,5,1,3.0
enclave,300,0.905985032762172,0.905985032762172,0.653322103938807,0.720718646761392,5,5,3.0
enclave,500,0.621224319169853,0.550948126798271,0.621224319169853,0.609788392859822,5,1,5.0
enclave,500,0.745997519291882,0.745065996292015,0.745997519291882,0.745997519291882,2,1,2.0
enclave,500,0.833790116437072,0.831312155845771,0.833050037555493,0.833790116437072,2,1,5.0
enclave,500,0.685766185766186,0.610846110846111,0.685766185766186,0.618640118640119,2,1,2.0
enclave,500,0.793524972393566,0.793524972393566,0.767864804333432,0.767864804333432,5,5,4.0
enclave,500,0.813370171162843,0.77143987690042,0.77143987690042,0.756645216284682,2,5,5.0
enclave,500,0.734014880132268,0.717232896615647,0.734014880132268,0.734014880132268,4,5,4.0
enclave,500,0.7310114519132,0.694067595980996,0.631797316384181,0.648410916634566,2,5,3.0
enclave,500,0.613710949858036,0.613710949858036,0.593007516689293,0.593007516689293,5,5,4.0
enclave,200,0.516318545053734,0.516318545053734,0.51046318795561,0.51046318795561,1,1,5.0
enclave,200,0.593976438384713,0.513812240497603,0.508535023806089,0.512219156286571,5,1,3.0
enclave,1000,0.905816669099402,0.905816669099402,0.905565286495078,0.905565286495078,1,1,4.0
enclave,200,0.711617036136663,0.711617036136663,0.685678491157279,0.685678491157279,1,1,4.0
enclave,1000,0.83510416374147,0.83510416374147,0.816048597710925,0.816048597710925,1,1,2.0
enclave,200,0.564133926847302,0.564133926847302,0.530836812673904,0.530836812673904,1,1,3.0
enclave,500,0.578122687811375,0.578122687811375,,,1,1,5.0
enclave,500,0.886104945737787,0.886104945737787,0.789830043517837,0.785405002680898,5,5,2.0
enclave,500,0.681913273770323,0.681913273770323,0.571375873472207,0.571375873472207,5,5,4.0
enclave,500,0.56963059038286,0.56963059038286,,,1,1,5.0
enclave,500,0.802156908674483,0.802156908674483,0.773991567364982,0.773991567364982,1,1,3.0
linear,500,0.798147609232852,0.567477806412514,0.632697502177607,0.798147609232852,4,5,3.0
linear,500,0.824381177722398,0.806133020788748,0.746931889548024,0.737426047337704,1,5,3.0
linear,200,0.725911114577833,0.716514964239428,0.717780984495752,0.688834521352342,5,1,3.0
linear,200,0.693587144251708,0.63891967660384,0.693587144251708,0.668512427723962,2,5,2.0
linear,500,0.94136875086882,0.94136875086882,0.897022158794862,0.891027173201029,1,1,5.0
linear,1000,0.749539644686893,0.734110098346129,0.734110098346129,0.700353548870839,3,5,5.0
linear,200,0.788322022349823,0.681126315821069,0.717896767389949,0.726482309141536,1,5,2.0
linear,200,0.757930030087702,0.757930030087702,0.747663901958902,0.746516608251712,2,2,5.0
linear,200,0.585907236364547,0.567675902981152,0.585907236364547,0.576810092363145,5,1,5.0
linear,200,0.653611893837319,0.580974401602063,0.581503054382717,0.653611893837319,4,5,3.0
linear,500,0.917828642901814,0.905624015009381,0.905276797998749,0.910803752345216,5,1,2.0
linear,200,0.763307811731001,0.763307811731001,0.759836687086616,0.759836687086616,1,1,4.0
linear,300,0.936805853508274,0.904526447700172,0.909938102510404,0.901558588589219,3,1,2.0
linear,300,0.824926185532364,0.71936849622526,0.71936849622526,0.790457929754232,5,1,1.0
linear,500,0.954999354947751,0.94375094382645,0.952767674181609,0.954999354947751,4,5,3.0
linear,300,0.878270770763262,0.878270770763262,0.878270770763262,0.85739974536919,5,5,5.0
linear,300,0.92923026765168,0.899690374920369,0.923464800648853,0.92923026765168,4,5,3.0
linear,500,0.837449979991997,0.80953581432573,0.837449979991997,0.837449979991997,4,5,4.0
linear,500,0.984176449170988,0.978429978074387,0.977750804205877,0.951746647141668,3,2,5.0
linear,500,0.957831735020064,0.957831735020064,0.926710635284516,0.950343267280387,5,5,3.0
linear,500,0.96679070111631,0.94826703440331,0.94826703440331,0.913623722613504,2,5,5.0
linear,500,0.969086775665087,0.969086775665087,0.941506114533356,0.941506114533356,1,1,4.0
linear,300,0.973790570606432,0.963798381926546,0.952183418997811,0.968581690305662,2,1,3.0
linear,500,0.921022274780994,0.824713661412123,0.846864382361063,0.894276329743596,3,1,5.0
linear,500,0.795747365934893,0.795747365934893,0.795747365934893,0.747561087892908,5,5,5.0
linear,500,0.937268409477547,0.895491854514396,0.895491854514396,0.937268409477547,4,5,5.0
linear,1000,0.956085986684293,0.956085986684293,0.9454842580241,0.9454842580241,5,5,4.0
linear,1000,0.988722376022147,0.983695152101903,0.975566981645357,0.975566981645357,3,5,4.0
linear,500,0.966149758130409,0.924581391092679,0.953472231250731,0.966149758130409,4,5,2.0
linear,200,0.635205398849622,0.635205398849622,0.612849286117415,0.612849286117415,1,1,2.0
linear,200,0.780919522988075,0.713240331008275,0.74756718917973,0.704782619565489,3,5,2.0
linear,500,0.908612634450538,0.899148096592386,0.898902595610382,0.908612634450538,4,1,2.0
linear,500,0.897442671245762,0.897442671245762,0.872021986863119,0.803952972209213,1,1,2.0
linear,500,0.827792827792828,0.697258197258197,0.827792827792828,0.827792827792828,4,1,4.0
linear,1000,0.932800865181545,0.932800865181545,0.924745312682893,0.914277696464141,2,2,5.0
linear,1000,0.952871245939935,0.952871245939935,0.949927698843182,0.926613825821213,1,1,3.0
linear,500,0.980552,0.980552,0.980134,0.980134,2,2,4.0
linear,200,0.7348807919659,0.7348807919659,0.7348807919659,0.643353750704004,5,5,5.0
linear,200,0.60330286753227,0.557615666869016,0.553244812829839,0.60330286753227,4,1,5.0
linear,200,0.647117835095679,0.620931702613712,0.560082276126121,0.560082276126121,2,5,4.0
linear,200,0.517193746091307,0.517193746091307,,,1,1,5.0
linear,1000,0.979279087202802,0.954061352960195,0.972653720225136,0.979093408765824,5,1,2.0
linear,1000,0.859199204665589,0.853412726750821,0.856631270684746,0.856631270684746,5,2,4.0
linear,500,0.952873263159579,0.92988625770651,0.92988625770651,0.952873263159579,4,5,5.0
linear,500,0.884226827114529,0.884226827114529,0.884226827114529,0.816194493530183,5,5,5.0
linear,300,0.753045676895497,0.753045676895497,0.683205560543683,0.635401120476778,1,1,3.0
linear,1000,0.889322682133122,0.889322682133122,0.848779775127987,0.848779775127987,1,1,4.0
linear,1000,0.852330352330352,0.836151836151836,0.836151836151836,0.852330352330352,4,1,1.0
linear,300,0.938586656478533,0.935260677537565,0.936926417404106,0.936926417404106,2,5,4.0
linear,300,0.949529914145188,0.949529914145188,0.946679590401626,0.939004872408126,1,1,5.0
linear,300,0.661351808665112,0.638511986431512,0.626337048133733,0.545142625134505,3,1,2.0
linear,300,0.818964844609654,0.818964844609654,0.755646329410729,0.755646329410729,1,1,2.0
linear,200,0.692414585581432,0.665817431211928,0.692414585581432,0.692414585581432,2,1,2.0
linear,200,0.675164247433118,0.675164247433118,0.675164247433118,0.659761454801567,1,1,1.0
linear,500,0.892644716888272,0.870894669873039,0.84653777824015,0.848909046531076,3,1,2.0
linear,500,0.602216072302248,0.515525713102231,0.515525713102231,0.571957565552177,5,1,1.0
linear,500,0.530633275699481,0.529173762563863,0.529173762563863,0.530633275699481,4,1,1.0
linear,500,0.738840312701289,0.635524062716292,0.635524062716292,0.725172133738213,3,1,1.0
linear,500,0.801347,0.801347,0.801347,0.7634685,5,5,5.0
linear,200,0.625474421513446,0.60624440275172,0.572711944965604,0.625474421513446,4,5,1.0
linear,200,0.926394892418094,0.568611308441598,0.568611308441598,0.78688257297549,2,5,5.0
linear,300,0.95561732246929,0.916722166888668,0.916722166888668,0.95561732246929,4,5,5.0
linear,500,0.87024682888584,0.815543359560944,0.811771723782056,0.780506598237537,2,1,5.0
linear,500,0.925774823780876,0.925774823780876,0.903985594261721,0.903985594261721,1,1,4.0
linear,300,0.864087602341639,0.864087602341639,0.864087602341639,0.844014983926497,1,1,1.0
linear,500,0.964655434486952,0.952028232451719,0.906057996927951,0.906057996927951,2,1,4.0
linear,500,0.981788468714703,0.936590036205967,0.952215427003308,0.960028872732875,2,1,5.0
linear,500,0.845770043577456,0.756507336489437,0.756507336489437,0.802031412207894,3,1,1.0
linear,200,0.502870232488832,0.47032159604928,0.502870232488832,0.502870232488832,2,1,4.0
linear,200,0.587465986394558,0.587465986394558,0.580230592236895,0.573408363345338,1,1,2.0
linear,200,0.756160473931089,0.756160473931089,0.727647680812773,0.727647680812773,1,1,4.0
linear,500,0.77421818727491,0.753493897559024,0.769717887154862,0.711846238495398,3,1,5.0
linear,500,0.546962834280585,0.511265830520633,0.531777757072828,0.546962834280585,4,1,5.0
linear,200,0.827719692992325,0.657710442761069,0.827719692992325,0.726788169704243,2,5,2.0
linear,200,0.554816393560673,0.491842325294842,0.536522759277336,0.548360963978813,3,5,2.0
linear,300,0.91283776958306,0.91283776958306,0.896214960328296,0.880505805481126,5,5,3.0
linear,500,0.734560011840758,0.68496583781362,0.68496583781362,0.718012452796979,3,5,5.0
linear,300,0.9648765,0.9648765,0.9648765,0.7947785,5,5,5.0
linear,300,0.939185565813854,0.939185565813854,0.675457921634071,0.893080751083524,5,5,1.0
linear,1000,0.96886715182877,0.96886715182877,0.96886715182877,0.953708005575226,5,5,5.0
linear,300,0.967853110226337,0.921374486312844,0.967853110226337,0.937134393261585,3,5,3.0
linear,500,0.652184615384615,0.60180712945591,0.633311319574734,0.645947717323327,3,1,2.0
linear,500,0.805208096770676,0.805208096770676,0.805208096770676,0.75851800644084,1,1,1.0
linear,500,0.699521925189348,0.686472694592561,0.69658612352084,0.659100234583914,2,1,3.0
linear,500,0.679081900209764,0.583715132664009,0.583715132664009,0.679081900209764,4,1,1.0
linear,200,0.8367035,0.8367035,0.6536905,0.6931725,5,5,2.0
linear,200,0.750051264815532,0.750051264815532,0.616299110442918,0.623545704708661,1,1,5.0
linear,200,0.814146893197767,0.770311245251017,0.790075213685471,0.814146893197767,4,1,2.0
linear,200,0.955990162583412,0.918068701893073,0.955990162583412,0.896691623593798,2,5,2.0
linear,300,0.939278757115029,0.939278757115029,0.936051244204977,0.936051244204977,5,5,4.0
linear,300,0.938242765059391,0.777261272221049,0.884402521511987,0.916363616354812,3,1,2.0
linear,300,0.934323918269231,0.934323918269231,0.826728766025641,0.861025140224359,5,5,2.0
linear,500,0.719427050673131,0.719427050673131,0.719427050673131,0.705041810059017,1,1,1.0
linear,200,0.697248128957974,0.697248128957974,0.697248128957974,0.617590548421817,5,5,5.0
linear,200,0.768213572854291,0.768213572854291,0.741286965147861,0.636472045888184,5,5,1.0
linear,500,0.679806757389394,0.679806757389394,0.655877004149344,0.636308664007138,1,1,3.0
linear,500,0.578616380535899,0.56676718286339,0.578616380535899,0.569411239392738,3,1,3.0
linear,500,0.919861371127752,0.902955289138505,0.862976230478751,0.862976230478751,2,1,4.0
linear,1000,0.945642510782597,0.867519807678269,0.879281913537222,0.896937572438152,2,1,3.0
linear,200,0.501292505170021,0.48627244508978,0.48627244508978,0.485429941719767,3,5,5.0
